-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.98444,-3.98444,-3.98444,-3.98444,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.39134,-3.39134,-3.39134,-3.39134,-3.24003,-3.24003,-3.24003,-3.17311,-3.15415,-3.14411,-3.00655,-2.01903,-1.92615,-1.92819,-1.92819,-1.53962,-1.53962,-1.84851,-1.84851,-1.84851,-1.84851,-1.50405,-1.51447,-1.51447,-1.34531,-1.34531,-0.938807,-1.18992,-0.975191,-0.960675,-0.956953,-0.74068,-0.743682,-0.74808,-0.753874,-0.753874,-0.752478,-0.779704,-0.787173,-0.7959,-0.779983,-0.785707,-0.549832,-0.545268,-0.536794,-0.536794,-0.288643,-0.291549,-0.288643,0,0,0,0.315238,0.636395,0.973914,0.97922,1.65991,1.64373,2.38805,2.38805,2.38805,2.54616,2.54616,2.54616,2.54616,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.06288,2.07542,2.11287,2.14853,2.18468,2.2262,2.2262,2.26512,2.2954,2.34213,2.34213,2.36526,2.42127,2.42127,1.7189,1.75218,2.59582,2.59582,2.59582,2.59582,2.64321,2.65509,
-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.98444,-3.98444,-3.98444,-3.98444,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.39134,-3.39134,-3.39134,-3.39134,-3.24003,-3.24003,-3.24003,-3.17311,-3.15415,-3.14411,-3.00655,-3.00655,-2.01903,-2.01903,-1.92615,-1.92819,-1.92819,-1.53962,-1.53962,-1.84851,-1.84851,-1.84851,-1.84851,-1.50405,-1.51447,-1.51447,-1.34531,-1.34531,-0.938807,-0.931549,-0.956953,-0.946996,-0.74068,-0.743682,-0.733211,-0.753874,-0.752478,-0.752478,-0.752478,-0.779704,-0.779983,-0.785707,-0.774049,-0.545268,-0.536794,-0.536794,-0.530601,-0.288643,-0.288643,-0.286248,-0.286248,0,0,0,0.636395,0.317633,0.972727,1.64373,1.64175,2.38805,2.38805,2.38805,2.54616,2.54616,2.54616,2.54616,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.06288,2.07542,2.11287,2.14853,2.18468,2.2262,2.2262,2.26512,2.2954,2.34213,2.34213,2.36526,2.42127,2.42127,1.7189,1.75218,2.59582,2.59582,2.59582,2.59582,2.64321,2.65509,2.66258,
-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.98444,-3.98444,-3.98444,-3.98444,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.39134,-3.39134,-3.39134,-3.39134,-3.24003,-3.24003,-3.24003,-3.17311,-3.15415,-3.14411,-3.00655,-3.00655,-1.69769,-1.69769,-2.01903,-2.01903,-1.92615,-1.92819,-1.92819,-1.53962,-1.53962,-1.84851,-1.84851,-1.84851,-1.84851,-1.50405,-1.51447,-1.51447,-1.34531,-1.34921,-0.931549,-0.914521,-0.940575,-0.935178,-0.929967,-0.733211,-0.928572,-0.752478,-0.752478,-0.750453,-0.779704,-0.780053,-0.774049,-0.759319,-0.545268,-0.536794,-0.530601,-0.524454,-0.288643,-0.288643,-0.286248,-0.283761,0,0.291758,0,0.311565,0.314378,0.961977,1.29101,1.62732,1.60952,2.38805,2.38805,2.54616,2.54616,2.54616,2.54616,2.54616,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.06288,2.07542,2.11287,2.14853,2.18468,2.2262,2.2262,2.26512,2.2954,2.34213,2.34213,2.36526,2.42127,2.42127,1.7189,1.75218,2.59582,2.59582,2.59582,2.59582,2.64321,2.65509,2.66258,2.25812,
-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.98444,-3.98444,-3.98444,-3.98444,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.39134,-3.39134,-3.39134,-3.39134,-3.24003,-3.24003,-3.24003,-3.17311,-3.15415,-3.14411,-3.00655,-3.00655,-3.00655,-1.69769,-1.69769,-1.69769,-2.01903,-2.01903,-1.92615,-1.92819,-1.92819,-1.53962,-1.53962,-1.84851,-1.84851,-1.84851,-1.84851,-1.50405,-1.51447,-1.34531,-1.32074,-1.31334,-0.914521,-1.14559,-0.929967,-0.923826,-0.928572,-0.916382,-0.918522,-0.752478,-0.750453,-0.99529,-1.00171,-0.759319,-0.504711,-0.530601,-0.530601,-0.524454,-0.524454,-0.518773,-0.283761,-0.283761,-0.281366,0.291758,0.291688,0.292339,0,0.311565,0.629829,1.27631,1.60952,1.59439,1.57903,2.38805,2.54616,2.54616,2.54616,2.54616,2.54616,2.54616,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.06288,2.07542,2.11287,2.14853,2.18468,2.2262,2.2262,2.26512,2.2954,2.34213,2.34213,2.36526,2.42127,2.42127,1.7189,1.75218,2.59582,2.59582,2.59582,2.59582,2.64321,2.65509,2.66258,2.25812,2.25812,
-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.98444,-3.98444,-3.98444,-3.98444,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.39134,-3.39134,-3.39134,-3.39134,-3.24003,-3.24003,-3.24003,-3.17311,-3.15415,-3.14411,-3.00655,-3.00655,-3.00655,-3.00655,-1.99603,-1.69769,-1.69769,-1.69769,-2.01903,-2.01903,-1.92615,-1.92819,-1.92819,-1.53962,-1.53962,-1.84851,-1.84851,-1.84851,-1.84851,-1.50405,-1.50405,-1.31334,-1.30273,-1.27997,-1.14559,-0.893212,-1.12639,-0.916382,-0.918522,-0.918522,-1.10544,-0.99529,-0.99529,-0.987474,-0.504711,-0.493815,-0.530601,-0.530601,-0.524454,-0.518773,-0.515421,-0.283761,-0.283761,-0.281366,0.291688,0.292339,0,0,0,0.62331,1.26728,1.59439,1.57903,1.56495,1.55134,1.54599,2.54616,2.54616,2.54616,2.54616,2.54616,2.54616,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.06288,2.07542,2.11287,2.14853,2.18468,2.2262,2.2262,2.26512,2.2954,2.34213,2.34213,2.36526,2.42127,2.42127,1.7189,1.75218,2.59582,2.59582,2.59582,2.59582,2.64321,2.65509,2.66258,2.25812,2.25812,2.25812,
-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.98444,-3.98444,-3.98444,-3.98444,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.39134,-3.39134,-3.39134,-3.39134,-3.24003,-3.24003,-3.24003,-3.17311,-3.15415,-3.14411,-3.00655,-3.00655,-3.00655,-3.00655,-3.00655,-2.18381,-1.99603,-1.69769,-1.69769,-1.69769,-2.01903,-2.01903,-1.92615,-1.92819,-1.92819,-1.53962,-1.53962,-1.84851,-1.84851,-1.84851,-1.64553,-1.50405,-1.46562,-1.30273,-1.27997,-1.24801,-0.893212,-1.11964,-0.892653,-0.918522,-1.10544,-1.07158,-0.88586,-0.713943,-0.972678,-0.493815,-0.713664,-0.738656,-0.735444,-0.518773,-0.515421,-0.513092,-0.508529,-0.278437,-0.278972,0,0,0,0,0,0.616791,0.934751,1.57903,1.56495,1.55134,1.54599,1.54191,2.21138,2.23678,2.2249,2.54616,2.54616,2.54616,2.54616,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.06288,2.07542,2.11287,2.14853,2.18468,2.2262,2.2262,2.26512,2.2954,2.34213,2.34213,2.36526,2.42127,2.42127,1.7189,1.75218,2.59582,2.59582,2.59582,2.59582,2.64321,2.65509,2.66258,2.25812,2.25812,2.25812,2.25812,
-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.98444,-3.98444,-3.98444,-3.98444,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.39134,-3.39134,-3.39134,-3.39134,-3.24003,-3.24003,-3.24003,-3.17311,-3.15415,-3.14411,-3.00655,-3.00655,-3.00655,-3.00655,-3.00655,-3.00655,-3.46025,-2.18381,-1.99603,-1.69769,-1.69769,-1.69769,-2.01903,-2.01903,-1.92615,-1.92819,-1.92819,-1.53962,-1.53962,-1.84851,-1.84851,-1.81417,-1.62282,-1.46481,-1.44071,-1.24801,-1.2642,-1.22735,-1.08578,-1.08775,-1.10544,-1.07158,-0.88586,-0.886884,-1.1642,-0.713943,-0.713664,-0.738656,-0.735444,-0.727486,-0.515421,-0.513092,-0.508529,-0.504059,-0.278437,-0.278437,-0.277089,0,0,0,0,0.302475,0.926723,1.56495,1.55134,1.54599,1.54191,2.21138,2.23678,2.2249,2.18484,2.17589,2.19282,2.54616,2.54616,2.54616,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.06288,2.07542,2.11287,2.14853,2.18468,2.2262,2.2262,2.26512,2.2954,2.34213,2.34213,2.36526,2.42127,2.42127,1.7189,1.75218,2.59582,2.59582,2.59582,2.59582,2.64321,2.65509,2.66258,2.25812,2.25812,2.25812,2.25812,2.25812,
-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.98444,-3.98444,-3.98444,-3.98444,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.39134,-3.39134,-3.39134,-3.39134,-3.24003,-3.24003,-3.24003,-3.17311,-3.15415,-3.14411,-3.00655,-3.00655,-3.00655,-3.00655,-3.00655,-3.00655,-3.46025,-3.40015,-3.33449,-2.18381,-1.99603,-1.69769,-1.69769,-1.69769,-2.01903,-2.01903,-1.92615,-1.92819,-1.92819,-1.53962,-1.53962,-1.53962,-1.81417,-1.57126,-1.59304,-1.42606,-1.22944,-1.22735,-1.24577,-1.08578,-1.06995,-1.07158,-0.88586,-0.886884,-0.886884,-1.1642,-1.1642,-0.712198,-0.738656,-0.727486,-0.721692,-0.515421,-0.508529,-0.504059,-0.502941,-0.278437,-0.278437,-0.274787,-0.271602,-0.27237,0,-0.292874,0.299755,0.607245,1.55134,1.54599,1.54191,2.21138,2.23678,2.2249,2.18484,2.17589,2.19282,2.19282,2.19282,2.54616,2.54616,2.54616,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.06288,2.07542,2.11287,2.14853,2.18468,2.2262,2.2262,2.26512,2.2954,2.34213,2.34213,2.36526,2.42127,2.42127,1.7189,1.75218,2.59582,2.59582,2.59582,2.59582,2.64321,2.65509,2.66258,2.25812,2.25812,2.25812,2.25812,2.25812,2.25812,
-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.98444,-3.98444,-3.98444,-3.98444,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.39134,-3.39134,-3.39134,-3.39134,-3.24003,-3.24003,-3.24003,-3.17311,-3.15415,-3.14411,-3.00655,-3.00655,-3.00655,-3.00655,-3.00655,-3.00655,-3.46025,-3.40015,-3.33449,-3.26277,-1.85804,-2.18381,-1.99603,-1.69769,-1.69769,-1.69769,-2.01903,-2.01903,-1.92615,-1.92819,-1.92819,-1.53962,-1.53962,-1.7342,-1.55377,-1.58764,-1.56289,-1.38161,-1.20124,-1.23265,-1.22511,-1.06995,-0.859154,-1.09066,-0.886884,-0.886884,-1.1642,-1.1642,-0.92457,-0.915823,-0.721692,-0.719179,-0.71136,-0.504059,-0.502941,-0.497959,-0.494001,-0.270533,-0.271602,-0.27237,0,-0.291619,-0.291619,0.297338,0.601565,1.22336,1.54191,2.21138,2.23678,2.2249,2.18484,2.17589,2.19282,2.19282,2.19282,2.19282,2.19282,2.54616,2.54616,2.54616,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.06288,2.07542,2.11287,2.14853,2.18468,2.2262,2.2262,2.26512,2.2954,2.34213,2.34213,2.36526,2.42127,2.42127,1.7189,1.75218,2.59582,2.59582,2.59582,2.59582,2.64321,2.65509,2.66258,2.25812,2.25812,2.25812,2.25812,2.25812,2.25812,2.25812,
-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.67927,-3.98444,-3.98444,-3.98444,-3.98444,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-4.16887,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.28289,-3.39134,-3.39134,-3.39134,-3.39134,-3.24003,-3.24003,-3.24003,-3.17311,-3.15415,-3.14411,-3.00655,-3.00655,-3.00655,-3.00655,-3.00655,-3.00655,-3.46025,-3.40015,-3.33449,-3.26277,-3.26277,-1.85804,-1.85804,-2.18381,-1.99603,-1.69769,-1.69769,-1.69769,-2.01903,-2.01903,-1.92615,-1.92819,-1.92819,-1.53962,-1.84068,-1.84533,-1.58764,-1.55433,-1.53739,-1.37802,-1.18156,-1.2032,-1.20459,-0.859154,-1.09066,-1.09066,-0.886884,-1.30231,-1.30231,-0.915823,-0.911822,-0.721692,-0.71136,-0.703681,-0.504059,-0.497959,-0.494001,-0.490695,-0.270533,-0.270533,0,-0.267511,-0.291619,-0.291619,0,0.595791,0.902918,1.52865,2.21138,2.2249,2.18484,2.17589,2.19282,2.19282,2.19282,2.19282,2.19282,2.19282,2.04692,2.54616,2.54616,2.54616,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.60022,2.06288,2.07542,2.11287,2.14853,2.18468,2.2262,2.2262,2.26512,2.2954,2.34213,2.34213,2.36526,2.42127,2.42127,1.7189,1.75218,2.59582,2.59582,2.59582,2.59582,2.64321,2.65509,2.66258,2.25812,2.25812,2.25812,2.25812,2.25812,2.25812,2.25812,2.25812,
